#            time (s)	            H1 strain            H2 strain
  -1.635876750946E+01	  +6.064067221163E+00	  +7.410100247911E-01
  -1.635852336884E+01	  +6.789602317703E+00	  +4.994740463743E-01
  -1.635827922821E+01	  +7.439316521141E+00	  +2.660002072777E-01
  -1.635803508759E+01	  +8.006750756422E+00	  +6.022485160696E-02
  -1.635779094696E+01	  +8.459381038483E+00	  -1.145745450412E-01
  -1.635754680634E+01	  +8.740819560967E+00	  -2.657422781347E-01
  -1.635730266571E+01	  +8.782290264017E+00	  -4.003335183597E-01
  -1.635705852509E+01	  +8.520189097384E+00	  -5.158055831190E-01
  -1.635681438446E+01	  +7.914654959992E+00	  -5.977707315409E-01
  -1.635657024384E+01	  +6.963743062344E+00	  -6.259725675890E-01
  -1.635632610321E+01	  +5.709162508654E+00	  -5.847180431138E-01
  -1.635608196259E+01	  +4.232244301722E+00	  -4.714101906662E-01
  -1.635583782196E+01	  +2.641699930329E+00	  -2.982698529145E-01
  -1.635559368134E+01	  +1.056544500202E+00	  -8.679857127641E-02
  -1.635534954071E+01	  -4.120386968057E-01	  +1.409850836453E-01
  -1.635510540009E+01	  -1.676483547245E+00	  +3.688409640310E-01
  -1.635486125946E+01	  -2.683478856067E+00	  +5.864949200378E-01
  -1.635461711884E+01	  -3.417645189864E+00	  +7.844230145829E-01
  -1.635437297821E+01	  -3.897899877451E+00	  +9.477133352378E-01
  -1.635412883759E+01	  -4.167654448009E+00	  +1.054201021883E+00
  -1.635388469696E+01	  -4.281022087770E+00	  +1.079300775874E+00
  -1.635364055634E+01	  -4.287772861112E+00	  +1.005581241535E+00
  -1.635339641571E+01	  -4.220058516381E+00	  +8.318908749444E-01
  -1.635315227509E+01	  -4.083831264920E+00	  +5.766630439286E-01
  -1.635290813446E+01	  -3.857099582436E+00	  +2.730296463850E-01
  -1.635266399384E+01	  -3.495692463649E+00	  -4.212544404913E-02
  -1.635241985321E+01	  -2.945427491419E+00	  -3.397044847202E-01
  -1.635217571259E+01	  -2.157995342710E+00	  -6.049416953322E-01
  -1.635193157196E+01	  -1.106902365176E+00	  -8.364712441331E-01
  -1.635168743134E+01	  +2.002876117532E-01	  -1.039660560398E+00
  -1.635144329071E+01	  +1.716364133969E+00	  -1.218732315546E+00
  -1.635119915009E+01	  +3.356990762780E+00	  -1.372135573778E+00
  -1.635095500946E+01	  +5.011030172590E+00	  -1.493053719773E+00
  -1.635071086884E+01	  +6.556744967765E+00	  -1.573513397914E+00
  -1.635046672821E+01	  +7.880751286806E+00	  -1.608434015079E+00
  -1.635022258759E+01	  +8.896097455443E+00	  -1.596538454136E+00
  -1.634997844696E+01	  +9.556123395373E+00	  -1.537853434468E+00
  -1.634973430634E+01	  +9.861607955007E+00	  -1.430376176497E+00
  -1.634949016571E+01	  +9.859877857357E+00	  -1.269263332789E+00
  -1.634924602509E+01	  +9.635989217184E+00	  -1.050217250235E+00
  -1.634900188446E+01	  +9.297645161445E+00	  -7.758332341882E-01
  -1.634875774384E+01	  +8.956666644057E+00	  -4.612799487752E-01
  -1.634851360321E+01	  +8.710188295427E+00	  -1.352997727259E-01
  -1.634826946259E+01	  +8.624539198961E+00	  +1.653078957440E-01
  -1.634802532196E+01	  +8.724448827212E+00	  +4.059016567796E-01
  -1.634778118134E+01	  +8.989714342566E+00	  +5.642732506394E-01
  -1.634753704071E+01	  +9.360315945975E+00	  +6.361589450713E-01
  -1.634729290009E+01	  +9.749161108215E+00	  +6.335884796777E-01
  -1.634704875946E+01	  +1.005982871978E+01	  +5.772635756997E-01
  -1.634680461884E+01	  +1.020555185119E+01	  +4.871339710918E-01
  -1.634656047821E+01	  +1.012547328604E+01	  +3.761532599177E-01
  -1.634631633759E+01	  +9.794940686908E+00	  +2.501003765687E-01
  -1.634607219696E+01	  +9.228167180964E+00	  +1.123811920370E-01
  -1.634582805634E+01	  +8.473468458229E+00	  -3.040651384482E-02
  -1.634558391571E+01	  +7.602752303732E+00	  -1.663875931242E-01
  -1.634533977509E+01	  +6.697685701917E+00	  -2.811772889553E-01
  -1.634509563446E+01	  +5.835313949013E+00	  -3.633715265677E-01
  -1.634485149384E+01	  +5.076031784800E+00	  -4.087711953048E-01
  -1.634460735321E+01	  +4.456307255449E+00	  -4.201353055123E-01
  -1.634436321259E+01	  +3.987202536529E+00	  -4.022661355729E-01
  -1.634411907196E+01	  +3.658159277517E+00	  -3.557509732825E-01
  -1.634387493134E+01	  +3.444486820678E+00	  -2.742779143621E-01
  -1.634363079071E+01	  +3.316446226872E+00	  -1.486317416257E-01
  -1.634338665009E+01	  +3.247426840614E+00	  +2.378675968645E-02
  -1.634314250946E+01	  +3.218833676000E+00	  +2.290649249436E-01
  -1.634289836884E+01	  +3.220486239039E+00	  +4.328906506502E-01
  -1.634265422821E+01	  +3.247157030255E+00	  +5.866444979751E-01
  -1.634241008759E+01	  +3.293281100635E+00	  +6.423568199889E-01
